stop_id,stop_code,stop_name,stop_desc,wheelchair_boarding,stop_lat,stop_lon
13160,13160,ILLINOIS ROUTE 161 @ LEBANON NB,FAR SIDE ILLINOIS ROUTE 161 @ LEBANON NB,2,38.584993,-90.040977
13161,13161,LEBANON @ CARPENTER UNION SB,MID-BLOCK LEBANON @ CARPENTER UNION SB,2,38.58641,-90.044965
13162,13162,LEBANON @ WOEST BOUL EB,NEAR SIDE LEBANON @ WOEST BOUL EB,2,38.587696,-90.046069
13163,13163,LEBANON @ WOODCREST EB,NEAR SIDE LEBANON @ WOODCREST EB,2,38.588248,-90.049109
13164,13164,LEBANON @ WOODCREST EB,FAR SIDE LEBANON @ WOODCREST EB,2,38.587782,-90.051792
13165,13165,LEBANON @ HILLTOP PLACE EB,FAR SIDE LEBANON @ HILLTOP PLACE EB,2,38.587511,-90.053293
13166,13166,LEBANON @ DREW EB,NEAR SIDE LEBANON @ DREW EB,2,38.587103,-90.056733
13168,13168,STATE @ 87TH STREET WB,FAR SIDE STATE @ 87TH STREET WB,2,38.589812,-90.062149
13170,13170,STATE @ 85TH STREET WB,FAR SIDE STATE @ 85TH STREET WB,2,38.591184,-90.064427
13172,13172,STATE @ 83RD STREET WB,FAR SIDE STATE @ 83RD STREET WB,2,38.592447,-90.066471
13173,13173,STATE @ 82ND STREET WB,FAR SIDE STATE @ 82ND STREET WB,2,38.593036,-90.067412
13174,13174,STATE @ 81ST STREET WB,FAR SIDE STATE @ 81ST STREET WB,2,38.593645,-90.068347
13175,13175,STATE @ 80TH STREET WB,FAR SIDE STATE @ 80TH STREET WB,2,38.594133,-90.069178
13177,13177,STATE @ 78TH STREET WB,FAR SIDE STATE @ 78TH STREET WB,2,38.595282,-90.07094
13179,13179,STATE @ 76TH STREET WB,FAR SIDE STATE @ 76TH STREET WB,1,38.596853,-90.073382
13181,13181,STATE @ 73RD STREET WB,FAR SIDE STATE @ 73RD STREET WB,2,38.598433,-90.076043
13182,13182,STATE @ 72ND STREET WB,FAR SIDE STATE @ 72ND STREET WB,2,38.598937,-90.076953
13184,13184,STATE @ 70TH STREET WB,FAR SIDE STATE @ 70TH STREET WB,2,38.59984,-90.078585
13185,13185,STATE @ TERRACE WB,NEAR SIDE STATE @ TERRACE WB,1,38.600679,-90.080283
13186,13186,STATE @ 68TH STREET WB,NEAR SIDE STATE @ 68TH STREET WB,2,38.601506,-90.082454
13187,13187,STATE @ 62ND STREET WB,NEAR SIDE STATE @ 62ND STREET WB,2,38.603427,-90.088484
13188,13188,STATE @ 61ST STREET WB,FAR SIDE STATE @ 61ST STREET WB,2,38.603857,-90.090562
13190,13190,STATE @ 59TH STREET WB,FAR SIDE STATE @ 59TH STREET WB,2,38.604392,-90.093086
13192,13192,STATE @ 57TH STREET WB,NEAR SIDE STATE @ 57TH STREET WB,2,38.604732,-90.094727
13193,13193,STATE @ 56TH STREET WB,NEAR SIDE STATE @ 56TH STREET WB,2,38.604965,-90.095829
13194,13194,STATE @ 55TH STREET WB,NEAR SIDE STATE @ 55TH STREET WB,2,38.605589,-90.097051
13195,13195,STATE @ 53RD STREET WB,NEAR SIDE STATE @ 53RD STREET WB,2,38.606224,-90.099
13196,13196,STATE @ 52ND STREET WB,FAR SIDE STATE @ 52ND STREET WB,2,38.606578,-90.100406
13197,13197,STATE @ 51ST STREET WB,FAR SIDE STATE @ 51ST STREET WB,2,38.606866,-90.101584
13200,13200,STATE @ 47TH STREET WB,FAR SIDE STATE @ 47TH STREET WB,2,38.607812,-90.105937
13201,13201,STATE @ 45TH STREET WB,FAR SIDE STATE @ 45TH STREET WB,2,38.608236,-90.107837
13202,13202,STATE @ 40TH STREET WB,FAR SIDE STATE @ 40TH STREET WB,2,38.609156,-90.11288
13203,13203,STATE @ 39TH STREET WB,FAR SIDE STATE @ 39TH STREET WB,2,38.609312,-90.114107
13204,13204,STATE @ 38TH STREET WB,FAR SIDE STATE @ 38TH STREET WB,1,38.609731,-90.115367
13205,13205,STATE @ POST PLACE WB,NEAR SIDE STATE @ POST PLACE WB,2,38.610452,-90.116611
13206,13206,STATE @ VOGEL PLACE WB,NEAR SIDE STATE @ VOGEL PLACE WB,2,38.611517,-90.118495
13207,13207,STATE @ 33RD STREET WB,FAR SIDE STATE @ 33RD STREET WB,2,38.612293,-90.119866
13208,13208,STATE @ 32ND STREET WB,NEAR SIDE STATE @ 32ND STREET WB,1,38.612739,-90.120739
13209,13209,STATE @ 31ST STREET WB,NEAR SIDE STATE @ 31ST STREET WB,1,38.613256,-90.121711
13210,13210,STATE @ 30TH STREET WB,NEAR SIDE STATE @ 30TH STREET WB,2,38.613925,-90.122982
13211,13211,STATE @ 29TH STREET WB,FAR SIDE STATE @ 29TH STREET WB,2,38.614606,-90.124249
13212,13212,STATE @ 27TH STREET WB,FAR SIDE STATE @ 27TH STREET WB,2,38.615413,-90.125794
13213,13213,STATE @ 25TH STREET WB,NEAR SIDE STATE @ 25TH STREET WB,1,38.615949,-90.126809
13214,13214,STATE @ 24TH STREET WB,FAR SIDE STATE @ 24TH STREET WB,1,38.616774,-90.128709
13216,13216,STATE @ 22ND STREET WB,FAR SIDE STATE @ 22ND STREET WB,2,38.61751,-90.130786
13217,13217,STATE @ 20TH STREET WB,FAR SIDE STATE @ 20TH STREET WB,2,38.618514,-90.133576
13218,13218,STATE @ 19TH STREET WB,FAR SIDE STATE @ 19TH STREET WB,2,38.619418,-90.136108
13219,13219,STATE @ 18TH STREET WB,FAR SIDE STATE @ 18TH STREET WB,2,38.619918,-90.137531
13220,13220,STATE @ ALEXANDER PLACE WB,FAR SIDE STATE @ ALEXANDER PLACE WB,2,38.620301,-90.138545
13222,13222,STATE @ 16TH STREET WB,FAR SIDE STATE @ 16TH STREET WB,2,38.621224,-90.141159
13223,13223,STATE @ WASHINGTON PLACE WB,NEAR SIDE STATE @ WASHINGTON PLACE WB,2,38.62194,-90.143145
13225,13225,STATE @ 13TH STREET WB,FAR SIDE STATE @ 13TH STREET WB,2,38.622804,-90.145567
13226,13226,STATE @ 12TH STREET WB,FAR SIDE STATE @ 12TH STREET WB,2,38.623541,-90.14763
13227,13227,STATE @ 11TH STREET WB,FAR SIDE STATE @ 11TH STREET WB,2,38.623983,-90.148867
13228,13228,MARTIN LUTHER KING @ 10TH STREET WB,FAR SIDE MARTIN LUTHER KING @ 10TH STREET WB,2,38.624798,-90.150802
13229,13229,MARTIN LUTHER KING @ 9TH STREET WB,FAR SIDE MARTIN LUTHER KING @ 9TH STREET WB,2,38.625565,-90.151699
13230,13230,MARTIN LUTHER KING @ 8TH STREET WB,FAR SIDE MARTIN LUTHER KING @ 8TH STREET WB,2,38.626274,-90.152539
13231,13231,MARTIN LUTHER KING @ 7TH STREET WB,FAR SIDE MARTIN LUTHER KING @ 7TH STREET WB,2,38.627005,-90.153414
13240,13240,EMERSON @ THEKLA SB,FAR SIDE EMERSON @ THEKLA SB,2,38.69424,-90.246405
13241,13241,EMERSON @ THEKLA NB,NEAR SIDE EMERSON @ THEKLA NB,2,38.694028,-90.246759
13243,13243,UNION @ NATURAL BRIDGE SB,NEAR SIDE UNION @ NATURAL BRIDGE SB,1,38.679684,-90.258073
13244,13244,LUCAS-HUNT @ LUTHERAN HIGH SCHOOL NORTH SB,FAR SIDE LUCAS-HUNT @ LUTHERAN HIGH SCHOOL NORTH SB,1,38.716364,-90.28204
13248,13248,LUCAS-HUNT @ LUTHERAN HIGH SCHOOL NORTH NB,NEAR SIDE LUCAS-HUNT @ LUTHERAN HIGH SCHOOL NORTH NB,1,38.716595,-90.281719
13257,13257,LUCAS-HUNT @ NATURAL BRIDGE SB,FAR SIDE LUCAS-HUNT @ NATURAL BRIDGE SB,2,38.701255,-90.292943
13276,13276,ST. CHARLES ROCK ROAD @ LULU EB,NEAR SIDE ST. CHARLES ROCK ROAD @ LULU EB,1,38.682477,-90.299036
13277,13277,ST. CHARLES ROCK ROAD @ LUCAS HUNT EB,NEAR SIDE ST. CHARLES ROCK ROAD @ LUCAS HUNT EB,1,38.681075,-90.296323
13280,13280,KIENLEN @ WELSMAR SB,FAR SIDE KIENLEN @ WELSMAR SB,2,38.679244,-90.284994
13283,13283,DR ML KING @ OGDEN EB,FAR SIDE DR ML KING @ OGDEN EB,1,38.678751,-90.291932
13285,13285,DR ML KING @ KIENLEN EB,NEAR SIDE DR ML KING @ KIENLEN EB,1,38.676335,-90.287444
13287,13287,SKINKER @ ETZEL NB,NEAR SIDE SKINKER @ ETZEL NB,1,38.665511,-90.293648
13293,13293,LEFFINGWELL @ DELMAR SB,NEAR SIDE LEFFINGWELL @ DELMAR SB,1,38.637929,-90.217044
13297,13297,DR ML KING @ HODIAMONT WB,NEAR SIDE DR ML KING @ HODIAMONT WB,1,38.675108,-90.284979
13298,13298,KIENLEN @ DR ML KING SB,FAR SIDE KIENLEN @ DR ML KING SB,1,38.6758,-90.287524
13308,13308,LUCAS-HUNT @ ST. LOUIS NB,FAR SIDE LUCAS-HUNT @ ST. LOUIS NB,1,38.688239,-90.293459
13309,13309,LUCAS-HUNT @ JESSE JACKSON SB,FAR SIDE LUCAS-HUNT @ JESSE JACKSON SB,1,38.686988,-90.293464
13311,13311,ST. CHARLES ROCK ROAD @ LUCAS-HUNT WB,FAR SIDE ST. CHARLES ROCK ROAD @ LUCAS-HUNT WB,1,38.681097,-90.296154
13312,13312,DR ML KING @ WELLSTON PLACE WB,FAR SIDE DR ML KING @ WELLSTON PLACE WB,1,38.677535,-90.289438
13314,13314,DR ML KING @ OGDEN WB,NEAR SIDE DR ML KING @ OGDEN WB,1,38.678815,-90.291857
13330,13330,NORTH HANLEY TRANSIT CENTER,,1,38.719761,-90.314949
13335,13335,3344 PERSHALL EB,MID-BLOCK 3344 PERSHALL EB,1,38.770787,-90.283176
13341,13341,BELLEFONTAINE @ CHAMBERS SB,NEAR SIDE BELLEFONTAINE @ CHAMBERS SB,2,38.750272,-90.223965
13343,13343,STLCC MERAMEC,MID-BLOCK STLCC MERAMEC,1,38.568187,-90.417366
13355,13355,OLIVE @ 11TH STREET EB,NEAR SIDE OLIVE @ 11TH STREET EB,1,38.629327,-90.195843
13370,13370,ARSENAL @ 2ND STREET EB,NEAR SIDE ARSENAL @ 2ND STREET EB,2,38.594143,-90.20938
13372,13372,ILLINOIS ROUTE 157 @ STATE SB,NEAR SIDE ILLINOIS ROUTE 157 @ STATE SB,2,38.589244,-90.059952
13373,13373,ILLINOIS ROUTE 157 @ STATE NB,FAR SIDE ILLINOIS ROUTE 157 @ STATE NB,2,38.589102,-90.059868
13375,13375,JENNINGS STATION ROAD @ NATURAL BRIDGE SB,NEAR SIDE JENNINGS STATION ROAD @ NATURAL BRIDGE SB,1,38.691498,-90.277154
13376,13376,KIENLEN @ DARDENELLA SB,NEAR SIDE KIENLEN @ DARDENELLA SB,1,38.688699,-90.278172
13380,13380,KIENLEN @ ST. LOUIS SB,NEAR SIDE KIENLEN @ ST. LOUIS SB,2,38.68421,-90.281489
13384,13384,BELLEVUE @ HOOVER SB,NEAR SIDE BELLEVUE @ HOOVER SB,1,38.63172,-90.312325
13386,13386,HIGHLAND TERRACE @ RICHMOND CENTER SB,FAR SIDE HIGHLAND TERRACE @ RICHMOND CENTER SB,2,38.633353,-90.314362
13387,13387,BELLEVUE @ WISE SB,FAR SIDE BELLEVUE @ WISE SB,2,38.630116,-90.312267
13390,13390,BELLEVUE @ LA VETA SB,FAR SIDE BELLEVUE @ LA VETA SB,2,38.623439,-90.313104
13394,13394,BELLEVUE @ STANLEY SB,FAR SIDE BELLEVUE @ STANLEY SB,2,38.619633,-90.313502
13398,13398,BELLEVUE @ MANCHESTER SB,NEAR SIDE BELLEVUE @ MANCHESTER SB,2,38.61445,-90.313939
13400,13400,BELLEVUE @ CLAYTON NB,NEAR SIDE BELLEVUE @ CLAYTON NB,1,38.632759,-90.312048
13402,13402,CLAYTON @ KRAFT WB,FAR SIDE CLAYTON @ KRAFT WB,2,38.630391,-90.300515
13410,13410,DUNN @ CHRISTIAN HOSPITAL ENTRANCE 1 SB,NEAR SIDE DUNN @ CHRISTIAN HOSPITAL ENTRANCE 1 SB,2,38.777347,-90.238362
13426,13426,WATERMAN @ DEBALIVIERE EB,NEAR SIDE WATERMAN @ DEBALIVIERE EB,1,38.649882,-90.285401
13427,13427,PERSHING @ DEBALIVIERE EB,FAR SIDE PERSHING @ DEBALIVIERE EB,1,38.648584,-90.284775
13428,13428,PERSHING @ BELT EB,NEAR SIDE PERSHING @ BELT EB,2,38.648015,-90.278887
13430,13430,LINDELL @ LAKE EB,NEAR SIDE LINDELL @ LAKE EB,2,38.644631,-90.27111
13432,13432,LINDELL @ TAYLOR EB,FAR SIDE LINDELL @ TAYLOR EB,1,38.642339,-90.257563
13434,13434,LINDELL @ BOYLE EB,NEAR SIDE LINDELL @ BOYLE EB,1,38.64094,-90.25089
13435,13435,LINDELL @ SARAH EB,NEAR SIDE LINDELL @ SARAH EB,1,38.639927,-90.246037
13436,13436,LINDELL @ VANDEVENTER EB,FAR SIDE LINDELL @ VANDEVENTER EB,1,38.638821,-90.240609
13437,13437,LINDELL @ SPRING EB,FAR SIDE LINDELL @ SPRING EB,1,38.637864,-90.235992
13438,13438,LINDELL @ GRAND EB,FAR SIDE LINDELL @ GRAND EB,1,38.637058,-90.232228
13439,13439,3450 LINDELL EB,MID-BLOCK 3450 LINDELL EB,1,38.636691,-90.230489
13440,13440,COMPTON @ OLIVE SB,NEAR SIDE COMPTON @ OLIVE SB,1,38.635955,-90.225527
13441,13441,OLIVE @ COMPTON EB,FAR SIDE OLIVE @ COMPTON EB,1,38.635507,-90.225049
13443,13443,OLIVE @ GARRISON EB,FAR SIDE OLIVE @ GARRISON EB,1,38.634651,-90.221666
13446,13446,COMPTON @ FRANKLIN SB,NEAR SIDE COMPTON @ FRANKLIN SB,1,38.640421,-90.224083
13447,13447,3507 LINDELL WB,MID-BLOCK 3507 LINDELL WB,1,38.636752,-90.229643
13448,13448,LINDELL @ GRAND WB,NEAR SIDE LINDELL @ GRAND WB,1,38.637263,-90.232454
13456,13456,LINDELL @ KINGSHIGHWAY EB,FAR SIDE LINDELL @ KINGSHIGHWAY EB,1,38.643773,-90.264527
13469,13469,10TH STREET @ OFALLON SB,FAR SIDE 10TH STREET @ OFALLON SB,1,38.637756,-90.191632
13473,13473,TUCKER @ WALNUT SB,FAR SIDE TUCKER @ WALNUT SB,1,38.626497,-90.19884
13475,13475,SPRUCE @ 14TH STREET WB,NEAR SIDE SPRUCE @ 14TH STREET WB,1,38.624946,-90.201842
13487,13487,NORTH BROADWAY TRANSIT CENTER,,1,38.686096,-90.220537
13497,13497,ST. CHARLES ROCK ROAD @ WOODSON EB,FAR SIDE ST. CHARLES ROCK ROAD @ WOODSON EB,1,38.715047,-90.358514
13516,13516,PERSHING @ CLARA EB,FAR SIDE PERSHING @ CLARA EB,2,38.648363,-90.282303
13518,13518,5370 PERSHING EB,MID-BLOCK 5370 PERSHING EB,2,38.647839,-90.277119
13519,13519,OLIVE @ JEFFERSON EB,FAR SIDE OLIVE @ JEFFERSON EB,1,38.633002,-90.213794
13520,13520,TUCKER @ ST. CHARLES NB,FAR SIDE TUCKER @ ST. CHARLES NB,1,38.631099,-90.1968
13523,13523,KINGSHIGHWAY @ WEST FLORISSANT NB,NEAR SIDE KINGSHIGHWAY @ WEST FLORISSANT NB,1,38.691132,-90.236629
13526,13526,MERCY HOSPITAL DRIVEWAY,MID-BLOCK MERCY HOSPITAL DRIVEWAY,1,38.643445,-90.446922
13536,13536,CHESTERFIELD AIRPORT @ LONG EB,FAR SIDE CHESTERFIELD AIRPORT @ LONG EB,2,38.668209,-90.616652
13541,13541,CHESTERFIELD AIRPORT @ GODDARD EB,FAR SIDE CHESTERFIELD AIRPORT @ GODDARD EB,2,38.669257,-90.635076
13549,13549,FORSYTH @ CENTRAL EB,NEAR SIDE FORSYTH @ CENTRAL EB,1,38.650249,-90.338694
13551,13551,LINDBERGH @ OLD ST. CHARLES NB,FAR SIDE LINDBERGH @ OLD ST. CHARLES NB,1,38.731634,-90.404296
13557,13557,MIDLAND @ HARRIET WALK WB,FAR SIDE MIDLAND @ HARRIET WALK WB,2,38.703904,-90.39464
13566,13566,LINDBERGH @ MISSOURI BOTTOM NB,FAR SIDE LINDBERGH @ MISSOURI BOTTOM NB,2,38.75814,-90.375953
13567,13567,NORTH HANLEY @ AIRPORT NB,NEAR SIDE NORTH HANLEY @ AIRPORT NB,1,38.749274,-90.334935
13570,13570,MANCHESTER @ MCCAUSLAND EB,FAR SIDE MANCHESTER @ MCCAUSLAND EB,1,38.616722,-90.308407
13572,13572,MANCHESTER @ HAMPTON EB,FAR SIDE MANCHESTER @ HAMPTON EB,1,38.622393,-90.288388
13579,13579,VILLAGE SQUARE SHOPPING CENTER,MID-BLOCK VILLAGE SQUARE SHOPPING CENTER,1,38.782134,-90.360139
13581,13581,AIRPORT @ BUILDING 101 EB,NEAR SIDE AIRPORT @ BUILDING 101 EB,1,38.749621,-90.344283
13597,13597,BROADWAY @ PARK NB,FAR SIDE BROADWAY @ PARK NB,1,38.612779,-90.195926
13616,13616,RIDER TRAIL SOUTH @ EARTH CITY EXPRESSWAY EB,NEAR SIDE RIDER TRAIL SOUTH @ EARTH CITY EXPRESSWAY EB,2,38.761624,-90.460002
13630,13630,LUCAS-HUNT @ GROVELAND SB,NEAR SIDE LUCAS-HUNT @ GROVELAND SB,1,38.709059,-90.287196
13631,13631,KINGSHIGHWAY @ ARSENAL SB,FAR SIDE KINGSHIGHWAY @ ARSENAL SB,1,38.604854,-90.269364
13636,13636,AIRPORT @ NORTH HANLEY WB,FAR SIDE AIRPORT @ NORTH HANLEY WB,1,38.749946,-90.33584
13638,13638,DUNN @ LILAC PARK RIDE LOT WB,FAR SIDE DUNN @ LILAC PARK RIDE LOT WB,1,38.768348,-90.201422
13642,13642,LILAC @ WISKOW NB,NEAR SIDE LILAC @ WISKOW NB,2,38.769353,-90.202561
13653,13653,FROST @ JONAS EB,NEAR SIDE FROST @ JONAS EB,2,38.762956,-90.339855
13657,13657,BELLEFONTAINE @ LARIMORE NB,FAR SIDE BELLEFONTAINE @ LARIMORE NB,1,38.77196,-90.220303
13659,13659,CHESTERFIELD MALL LOOP @ CHEESECAKE FACTORY,MID-BLOCK CHESTERFIELD MALL LOOP @ CHEESECAKE FACTORY,1,38.6524,-90.563196
13660,13660,GUELBRETH @ CHIMNEY ROCK NB,FAR SIDE GUELBRETH @ CHIMNEY ROCK NB,1,38.683127,-90.40813
13662,13662,STADIUM METROLINK STATION,,1,38.623407,-90.194543
13664,13664,VIEUX CARRE @ GOELZ EB,FAR SIDE VIEUX CARRE @ GOELZ EB,2,38.596189,-90.059277
13712,13712,CASS @ GRAND EB,NEAR SIDE CASS @ GRAND EB,2,38.648186,-90.226162
13713,13713,CASS @ GRAND WB,FAR SIDE CASS @ GRAND WB,1,38.648376,-90.226309
13767,13767,PAGE @ SARAH EB,NEAR SIDE PAGE @ SARAH EB,1,38.650886,-90.238875
13768,13768,PAGE @ GRAND EB,FAR SIDE PAGE @ GRAND EB,2,38.645558,-90.226794
13769,13769,PAGE @ GRAND WB,FAR SIDE PAGE @ GRAND WB,1,38.646234,-90.227918
13770,13770,PAGE @ SARAH WB,NEAR SIDE PAGE @ SARAH WB,1,38.650841,-90.238419
13810,13810,WHITTIER @ KENNERLY SB,FAR SIDE WHITTIER @ KENNERLY SB,1,38.659097,-90.234999
13812,13812,WHITTIER @ KENNERLY NB,NEAR SIDE WHITTIER @ KENNERLY NB,1,38.659125,-90.234834
13814,13814,WHITTIER @ ST. LOUIS SB,FAR SIDE WHITTIER @ ST. LOUIS SB,1,38.661252,-90.233411
13815,13815,CASS @ SPRING EB,NEAR SIDE CASS @ SPRING EB,1,38.649035,-90.228102
13821,13821,CASS @ GLASGOW WB,NEAR SIDE CASS @ GLASGOW WB,1,38.64607,-90.217196
13824,13824,13TH STREET @ WARREN SB,NEAR SIDE 13TH STREET @ WARREN SB,1,38.650237,-90.195861
13825,13825,13TH STREET @ NORTH MARKET SB,NEAR SIDE 13TH STREET @ NORTH MARKET SB,2,38.648676,-90.195069
13826,13826,13TH STREET @ CLINTON SB,FAR SIDE 13TH STREET @ CLINTON SB,1,38.646769,-90.194106
13828,13828,13TH STREET @ TYLER SB,NEAR SIDE 13TH STREET @ TYLER SB,2,38.644804,-90.193068
13832,13832,13TH STREET @ CHAMBERS NB,NEAR SIDE 13TH STREET @ CHAMBERS NB,2,38.64534,-90.193253
13834,13834,9TH STREET @ OFALLON NB,NEAR SIDE 9TH STREET @ OFALLON NB,1,38.636563,-90.190718
13835,13835,13TH STREET @ CLINTON NB,NEAR SIDE 13TH STREET @ CLINTON NB,2,38.646839,-90.194042
13837,13837,13TH STREET @ NORTH MARKET NB,FAR SIDE 13TH STREET @ NORTH MARKET NB,2,38.648699,-90.194964
13838,13838,13TH STREET @ WARREN NB,FAR SIDE 13TH STREET @ WARREN NB,1,38.65029,-90.19577
13849,13849,PAGE @ NEWSTEAD EB,NEAR SIDE PAGE @ NEWSTEAD EB,1,38.654471,-90.247044
13850,13850,PAGE @ PENDLETON EB,NEAR SIDE PAGE @ PENDLETON EB,2,38.653275,-90.244356
13851,13851,PAGE @ WHITTIER EB,NEAR SIDE PAGE @ WHITTIER EB,1,38.651695,-90.240659
13852,13852,PAGE @ VANDEVENTER WB,FAR SIDE PAGE @ VANDEVENTER WB,1,38.648959,-90.234125
13853,13853,PAGE @ VANDEVENTER EB,NEAR SIDE PAGE @ VANDEVENTER EB,1,38.648864,-90.234291
13854,13854,PAGE @ PRAIRIE EB,NEAR SIDE PAGE @ PRAIRIE EB,2,38.64775,-90.231594
13855,13855,PAGE @ SPRING EB,FAR SIDE PAGE @ SPRING EB,1,38.64644,-90.228793
13858,13858,PAGE @ SPRING WB,NEAR SIDE PAGE @ SPRING WB,1,38.646701,-90.228983
13859,13859,PAGE @ PRAIRIE WB,FAR SIDE PAGE @ PRAIRIE WB,1,38.647688,-90.231286
13860,13860,PAGE @ WHITTIER WB,FAR SIDE PAGE @ WHITTIER WB,1,38.651727,-90.240444
13877,13877,LUCAS-HUNT @ BURRWOOD NB,NEAR SIDE LUCAS-HUNT @ BURRWOOD NB,1,38.713234,-90.284082
13885,13885,SMILEY @ 7TH STREET NB,FAR SIDE SMILEY @ 7TH STREET NB,2,38.585482,-89.902519
13932,13932,MADISON COUNTY TRANSIT CTR,,1,38.670639,-89.987386
13964,13964,ST. CHARLES ROCK ROAD @ ADIE WB,NEAR SIDE ST. CHARLES ROCK ROAD @ ADIE WB,1,38.734426,-90.393175
13966,13966,LIGHT HOUSE FOR THE BLIND EB,MID-BLOCK LIGHT HOUSE FOR THE BLIND EB,2,38.689394,-90.391649
13967,13967,BALLAS TRANSIT CENTER,,1,38.638989,-90.442371
14085,14085,LUCAS-HUNT @ MAYWOOD SB,NEAR SIDE LUCAS-HUNT @ MAYWOOD SB,1,38.689127,-90.293851
14088,14088,LUCAS-HUNT @ EAGLE VALLEY SB,NEAR SIDE LUCAS-HUNT @ EAGLE VALLEY SB,1,38.718892,-90.280204
14090,14090,LUCAS-HUNT @ ROLAND SB,FAR SIDE LUCAS-HUNT @ ROLAND SB,1,38.706771,-90.288872
14093,14093,LUCAS-HUNT @ LEXINGTON SB,FAR SIDE LUCAS-HUNT @ LEXINGTON SB,1,38.695689,-90.296653
14094,14094,LUCAS-HUNT @ NORTH MARKET SB,NEAR SIDE LUCAS-HUNT @ NORTH MARKET SB,2,38.68525,-90.294101
14095,14095,LUCAS-HUNT @ NORTH MARKET NB,FAR SIDE LUCAS-HUNT @ NORTH MARKET NB,2,38.685747,-90.293798
14096,14096,LUCAS-HUNT @  JESSE JACKSON NB,NEAR SIDE LUCAS-HUNT @  JESSE JACKSON NB,1,38.686909,-90.293409
14098,14098,LUCAS-HUNT @ FARLEY NB,NEAR SIDE LUCAS-HUNT @ FARLEY NB,1,38.705583,-90.289569
14100,14100,LUCAS-HUNT @ EUNICE NB,NEAR SIDE LUCAS-HUNT @ EUNICE NB,1,38.720778,-90.278649
14101,14101,LUCAS-HUNT @ JENWOOD NB,NEAR SIDE LUCAS-HUNT @ JENWOOD NB,1,38.723307,-90.276805
14102,14102,ST. CHARLES ROCK ROAD @ LULU WB,FAR SIDE ST. CHARLES ROCK ROAD @ LULU WB,1,38.68273,-90.299222
14104,14104,LUCAS-HUNT @ EAGLE VALLEY NB,NEAR SIDE LUCAS-HUNT @ EAGLE VALLEY NB,1,38.718232,-90.280523
14124,14124,FAIRVIEW HEIGHTS TRANSIT CENTER,,1,38.594699,-90.048283
14125,14125,WASHINGTON PARK TRANSIT CENTER,,1,38.614094,-90.095014
14139,14139,CASS @ WEBSTER EB,FAR SIDE CASS @ WEBSTER EB,1,38.646934,-90.221996
14140,14140,CASS @ WEBSTER WB,FAR SIDE CASS @ WEBSTER WB,2,38.647287,-90.22305
14141,14141,STATE @ 49TH STREET WB,NEAR SIDE STATE @ 49TH STREET WB,2,38.607375,-90.10393
14148,14148,MANCHESTER @  BARRETT STATION ROAD EB,FAR SIDE MANCHESTER @  BARRETT STATION ROAD EB,2,38.596727,-90.47316
14149,14149,ILLINOIS ROUTE 161 @ FRENCH VILLAGE INDUSTRIAL PARK NB,NEAR SIDE ILLINOIS ROUTE 161 @ FRENCH VILLAGE INDUSTRIAL PARK NB,2,38.590862,-90.045175
14150,14150,STATE @ 16TH STREET EB,NEAR SIDE STATE @ 16TH STREET EB,2,38.621113,-90.141155
14152,14152,STATE @ 59TH STREET EB,NEAR SIDE STATE @ 59TH STREET EB,2,38.604224,-90.092898
14158,14158,ILLINOIS ROUTE 3 @ 4TH STREET SB,NEAR SIDE ILLINOIS ROUTE 3 @ 4TH STREET SB,2,38.56789,-90.190721
14159,14159,WATER @ 6TH STREET SB,NEAR SIDE WATER @ 6TH STREET SB,2,38.566074,-90.191973
14160,14160,WATER @ RUBY SB,NEAR SIDE WATER @ RUBY SB,2,38.564012,-90.193839
14161,14161,WATER @ CARDINAL HEIGHTS SB,NEAR SIDE WATER @ CARDINAL HEIGHTS SB,2,38.561966,-90.195523
14162,14162,WATER @ ISABELL SB,FAR SIDE WATER @ ISABELL SB,2,38.558796,-90.197997
14163,14163,WATER @ GARDEN SB,NEAR SIDE WATER @ GARDEN SB,2,38.556751,-90.199285
14164,14164,WATER @ ST. GREGORY SB,FAR SIDE WATER @ ST. GREGORY SB,2,38.553929,-90.200812
14165,14165,WATER @ ADAMS SB,FAR SIDE WATER @ ADAMS SB,2,38.549442,-90.200667
14167,14167,WATER @ ADAMS NB,FAR SIDE WATER @ ADAMS NB,2,38.549738,-90.200813
14168,14168,WATER @ ST. GREGORY NB,FAR SIDE WATER @ ST. GREGORY NB,2,38.554221,-90.200638
14170,14170,WATER @ ISABELL NB,FAR SIDE WATER @ ISABELL NB,2,38.559119,-90.197701
14171,14171,WATER @ CARDINAL HEIGHTS NB,FAR SIDE WATER @ CARDINAL HEIGHTS NB,2,38.562024,-90.195374
14172,14172,WATER @ RUBY NB,NEAR SIDE WATER @ RUBY NB,2,38.563689,-90.194027
14173,14173,MISSISSIPPI @ SYCAMORE NB,NEAR SIDE MISSISSIPPI @ SYCAMORE NB,2,38.61152,-90.169604
14174,14174,MISSISSIPPI @ SYCAMORE SB,NEAR SIDE MISSISSIPPI @ SYCAMORE SB,2,38.611649,-90.169703
14176,14176,FALLING SPRINGS @ MILDRED WB,FAR SIDE FALLING SPRINGS @ MILDRED WB,1,38.574136,-90.180155
14177,14177,FALLING SPRINGS @ OLD PARK COLLEGE ENTRANCE WB,MID-BLOCK FALLING SPRINGS @ OLD PARK COLLEGE ENTRANCE WB,2,38.572115,-90.184381
